hashtag_H	cluster_C_leader(userID)	relative_frequency_H_C	frequency_H_in_C	frequency_H_overall	count_H_in_C	count_hashtags_in_C	count_H_entire_dataset	count_hashtags_entire_dataset
texaswaronscience	1296279134079823872	122.05000000000000557524	.01250000000000000000	.00010241704219582138	1	80	1	9764
txwx	1296279134079823872	40.68333333333333386764	.02500000000000000000	.00061450225317492830	2	80	6	9764
ukraine	1297267109114851330	3.89314194577352472094	1.00000000000000000000	.25686194182712003277	2	2	2508	9764
a343845	1297471014389944322	406.83333333333335185238	.04166666666666666666	.00010241704219582138	1	24	1	9764
breaking	1297471014389944322	.97096260938743038966	.04166666666666666666	.04291274068004916018	1	24	419	9764
calico	1297471014389944322	50.85416666666666711952	.04166666666666666666	.00081933633756657107	1	24	8	9764
cartersvillega	1297471014389944322	203.41666666666667592619	.04166666666666666666	.00020483408439164276	1	24	2	9764
cobbcounty	1297471014389944322	16.95138888888888890191	.04166666666666666666	.00245800901269971323	1	24	24	9764
mariettaga	1297471014389944322	16.95138888888888890191	.04166666666666666666	.00245800901269971323	1	24	24	9764
govegan	1297471014389944322	10.17083333333333334942	.04166666666666666666	.00409668168783285538	1	24	40	9764
hollywoodfl	1297471014389944322	203.41666666666667592619	.04166666666666666666	.00020483408439164276	1	24	2	9764
kitten	1297471014389944322	40.68333333333333359631	.04166666666666666666	.00102417042195821384	1	24	10	9764
ca	1297471014389944322	75.33950617283950634374	.20833333333333333333	.00276526013928717738	5	24	27	9764
california	1297471014389944322	7.01436781609195402345	.04166666666666666666	.00594018844735764031	1	24	58	9764
memphis	1297471014389944322	29.05952380952380963058	.04166666666666666666	.00143383859074149938	1	24	14	9764
mitchplease	1297471014389944322	3.98856209150326797596	.04166666666666666666	.01044653830397378123	1	24	102	9764
panorama	1297471014389944322	27.12222222222222222099	.04166666666666666666	.00153625563293732077	1	24	15	9764
senior	1297471014389944322	8.13666666666666667159	.04166666666666666666	.00512085210979106923	1	24	50	9764
fureverhome	1297471014389944322	11.96568627450980395080	.04166666666666666666	.00348217943465792707	1	24	34	9764
strongmen	1297471014389944322	15.06790123456790126657	.04166666666666666666	.00276526013928717738	1	24	27	9764
urgent	1297471014389944322	20.34166666666666669884	.04166666666666666666	.00204834084391642769	1	24	20	9764
nyc	1297471014389944322	22.60185185185185190258	.08333333333333333333	.00368701351904956984	2	24	36	9764
accnyc	1297471014389944322	406.83333333333335185238	.04166666666666666666	.00010241704219582138	1	24	1	9764
cats	1297471014389944322	11.62380952380952381980	.04166666666666666666	.00358459647685374846	1	24	35	9764
kitties	1297471014389944322	406.83333333333335185238	.04166666666666666666	.00010241704219582138	1	24	1	9764
russianinvasion	1297471014389944322	27.12222222222222222099	.04166666666666666666	.00153625563293732077	1	24	15	9764
ukraine	1297471014389944322	.16221424774056353001	.04166666666666666666	.25686194182712003277	1	24	2508	9764
lnpdisgrace	1297534640014667778	152.56250000000000138297	.12500000000000000000	.00081933633756657107	1	8	8	9764
chernihiv	1297534640014667778	18.77692307692307693463	.12500000000000000000	.00665710774272839000	1	8	65	9764
civiliancasualties	1297534640014667778	152.56250000000000138297	.12500000000000000000	.00081933633756657107	1	8	8	9764
fourfights	1297534640014667778	34.87142857142857146499	.12500000000000000000	.00358459647685374846	1	8	35	9764
ucustrike	1297534640014667778	18.49242424242424244824	.12500000000000000000	.00675952478492421138	1	8	66	9764
uuk	1297534640014667778	135.61111111111111142090	.12500000000000000000	.00092175337976239246	1	8	9	9764
zaporizhzhia	1297534640014667778	39.37096774193548393335	.12500000000000000000	.00317492830807046292	1	8	31	9764
zelensky	1297534640014667778	25.42708333333333335693	.12500000000000000000	.00491601802539942646	1	8	48	9764
covid19	1297798760529985537	6.36921069797782126551	.66666666666666666666	.10467021712412945514	2	3	1022	9764
ukraine	1297798760529985537	1.29771398192450824030	.33333333333333333333	.25686194182712003277	1	3	2508	9764
freebubbles	1298243926420267014	1220.50000000000005575244	.12500000000000000000	.00010241704219582138	1	8	1	9764
myrtlebeachsafari	1298243926420267014	1220.50000000000005575244	.12500000000000000000	.00010241704219582138	1	8	1	9764
fake	1298243926420267014	406.83333333333333867641	.12500000000000000000	.00030725112658746415	1	8	3	9764
sanctuary	1298243926420267014	1220.50000000000005575244	.12500000000000000000	.00010241704219582138	1	8	1	9764
bucha	1298243926420267014	14.52976190476190476694	.12500000000000000000	.00860303154444899631	1	8	84	9764
pseudo	1298243926420267014	1220.50000000000001602923	.37500000000000000000	.00030725112658746415	3	8	3	9764
ghostofkyiv	1299418255937998854	610.25000000000001298001	.25000000000000000000	.00040966816878328553	1	4	4	9764
slavaukraine	1299418255937998854	244.10000000000000161691	.25000000000000000000	.00102417042195821384	1	4	10	9764
ukraine	1299418255937998854	1.94657097288676236047	.50000000000000000000	.25686194182712003277	2	4	2508	9764
noflyzone	1299418255937998854	152.56250000000000045196	.25000000000000000000	.00163867267513314215	1	4	16	9764
bcpoli	1299769218	6.95441595441595441773	.03846153846153846153	.00553052027857435477	1	26	54	9764
ottawa	1299769218	7.08563134978229318734	.03846153846153846153	.00542810323637853338	1	26	53	9764
ventilation	1299769218	75.10769230769230817329	.03846153846153846153	.00051208521097910692	1	26	5	9764
22valentineohmfluke	1299769218	23.47115384615384621821	.03846153846153846153	.00163867267513314215	1	26	16	9764
เจ้าแก้มก้อน	1299769218	1.39088319088319088304	.03846153846153846153	.02765260139287177386	1	26	270	9764
โอห์มไง	1299769218	3.12948717948717948684	.03846153846153846153	.01229004506349856616	1	26	120	9764
seizetheyachts	1299769218	75.10769230769230817329	.03846153846153846153	.00051208521097910692	1	26	5	9764
endmmmmmmle42	1299769218	93.88461538461538659165	.03846153846153846153	.00040966816878328553	1	26	4	9764
welcomewithdignity	1299769218	375.53846153846155553351	.03846153846153846153	.00010241704219582138	1	26	1	9764
nswpol	1299769218	41.72649572649572658186	.03846153846153846153	.00092175337976239246	1	26	9	9764
bbc	1299769218	13.90883190883190886062	.03846153846153846153	.00276526013928717738	1	26	27	9764
johnson	1299769218	111.27065527065527090668	.30769230769230769230	.00276526013928717738	8	26	27	9764
johnsonout	1299769218	28.52190847127555991688	.23076923076923076923	.00809094633346988938	6	26	79	9764
johnsonliedpeopledied	1299769218	75.10769230769230817329	.03846153846153846153	.00051208521097910692	1	26	5	9764
johnsonout	1299769218	28.52190847127555991688	.23076923076923076923	.00809094633346988938	6	26	79	9764
russia	1299769218	.72567818654775176509	.07692307692307692307	.10600163867267513314	2	26	1035	9764
ukrainianarmy	1299769218	37.55384615384615408664	.03846153846153846153	.00102417042195821384	1	26	10	9764
russian	1299769218	.92043740573152337857	.03846153846153846153	.04178615321589512494	1	26	408	9764
ucrania	1299769218	41.72649572649572658186	.03846153846153846153	.00092175337976239246	1	26	9	9764
ukraine	1299769218	.14973622868359710461	.03846153846153846153	.25686194182712003277	1	26	2508	9764
kyiv	1299769218	1.15906932573599240260	.03846153846153846153	.03318312167144612863	1	26	324	9764
kiev	1299769218	18.77692307692307695165	.03846153846153846153	.00204834084391642769	1	26	20	9764
standupforukraine	1300009654169280517	150.21538461538461547705	.20000000000000000000	.00133142154854567800	1	5	13	9764
anonymous	1300009654169280517	16.54915254237288135874	.20000000000000000000	.01208521097910692339	1	5	118	9764
oprussia	1300009654169280517	84.90434782608695679579	.20000000000000000000	.00235559197050389184	1	5	23	9764
repubs	1300009654169280517	1952.80000000000008920390	.20000000000000000000	.00010241704219582138	1	5	1	9764
ripmama	1300009654169280517	1952.80000000000008920390	.20000000000000000000	.00010241704219582138	1	5	1	9764
oscars2022	130104942	542.44444444444444568362	.50000000000000000000	.00092175337976239246	1	2	9	9764
r4today	130104942	195.28000000000000053084	.50000000000000000000	.00256042605489553461	1	2	25	9764
ableg	1301125132052766720	14.35882352941176471027	.25000000000000000000	.01741089717328963539	1	4	170	9764
abpoli	1301125132052766720	62.58974358974358978210	.25000000000000000000	.00399426464563703400	1	4	39	9764
bbcnewscast	1301125132052766720	1220.50000000000005575244	.25000000000000000000	.00020483408439164276	1	4	2	9764
politicslive	1301125132052766720	203.41666666666666768307	.25000000000000000000	.00122900450634985661	1	4	12	9764
nodebate	130120037	150.21538461538461636612	.07692307692307692307	.00051208521097910692	1	13	5	9764
respectmyuuuuuu	130120037	57.77514792899408287059	.07692307692307692307	.00133142154854567800	1	13	13	9764
borisjohnson	130120037	9.75424575424575424517	.07692307692307692307	.00788611224907824662	1	13	77	9764
clown	130120037	751.07692307692311116467	.07692307692307692307	.00010241704219582138	1	13	1	9764
justgo	130120037	751.07692307692311116467	.07692307692307692307	.00010241704219582138	1	13	1	9764
downingstreetparty	130120037	125.17948717948718111993	.07692307692307692307	.00061450225317492830	1	13	6	9764
russiaukraineconflict	130120037	32.65551839464882953390	.07692307692307692307	.00235559197050389184	1	13	23	9764
putin	130120037	3.12948717948717948725	.07692307692307692307	.02458009012699713232	1	13	240	9764
ukraine	130120037	1.49736228683597104649	.38461538461538461538	.25686194182712003277	5	13	2508	9764
ukrainerussiawar	130120037	6.58839406207827260587	.07692307692307692307	.01167554281032363785	1	13	114	9764
russia	130120037	2.17703455964325529546	.23076923076923076923	.10600163867267513314	3	13	1035	9764
ukraine	130120037	1.49736228683597104649	.38461538461538461538	.25686194182712003277	5	13	2508	9764
bufvskc	1302167932114411520	488.20000000000000323383	.50000000000000000000	.00102417042195821384	1	2	10	9764
ucustrike	1302167932114411520	73.96969696969696979299	.50000000000000000000	.00675952478492421138	1	2	66	9764
mi6rogue	1303043874470985730	406.83333333333333701720	.33333333333333333333	.00081933633756657107	1	3	8	9764
ukrainians	1303043874470985730	104.98924731182795715455	.33333333333333333333	.00317492830807046292	1	3	31	9764
corsirosenthalbox	1303043874470985730	61.40880503144654096989	.33333333333333333333	.00542810323637853338	1	3	53	9764
lastword	1304036484920606720	33.90277777777777794175	.04166666666666666666	.00122900450634985661	1	24	12	9764
btc	1304036484920606720	27.12222222222222222099	.04166666666666666666	.00153625563293732077	1	24	15	9764
annunciation	1304036484920606720	406.83333333333335185238	.04166666666666666666	.00010241704219582138	1	24	1	9764
fish	1304036484920606720	406.83333333333335185238	.04166666666666666666	.00010241704219582138	1	24	1	9764
internationalwomensday2022	1304036484920606720	81.36666666666666719262	.04166666666666666666	.00051208521097910692	1	24	5	9764
vegan	1304036484920606720	9.04074074074074074033	.04166666666666666666	.00460876689881196231	1	24	45	9764
mog	1304036484920606720	203.41666666666667592619	.04166666666666666666	.00020483408439164276	1	24	2	9764
germany	1304036484920606720	8.84420289855072464604	.04166666666666666666	.00471118394100778369	1	24	46	9764
berlin	1304036484920606720	21.41228070175438605930	.04166666666666666666	.00194592380172060630	1	24	19	9764
support	1304036484920606720	203.41666666666667592619	.04166666666666666666	.00020483408439164276	1	24	2	9764
freeukraine	1304036484920606720	36.98484848484848489058	.04166666666666666666	.00112658746415403523	1	24	11	9764
weareallukrainians	1304036484920606720	50.85416666666666711952	.04166666666666666666	.00081933633756657107	1	24	8	9764
ukraine	1304036484920606720	.81107123870281765018	.20833333333333333333	.25686194182712003277	5	24	2508	9764
sumy	1304036484920606720	11.62380952380952381980	.04166666666666666666	.00358459647685374846	1	24	35	9764
india	1304036484920606720	21.41228070175438605930	.04166666666666666666	.00194592380172060630	1	24	19	9764
pmqs	1304036484920606720	2.08632478632478632469	.04166666666666666666	.01997132322818517001	1	24	195	9764
javelin	1304036484920606720	203.41666666666667592619	.04166666666666666666	.00020483408439164276	1	24	2	9764
estonia	1304036484920606720	31.29487179487179488604	.04166666666666666666	.00133142154854567800	1	24	13	9764
ukraine	1304036484920606720	.81107123870281765018	.20833333333333333333	.25686194182712003277	5	24	2508	9764
russia	1304036484920606720	.39307568438003220606	.04166666666666666666	.10600163867267513314	1	24	1035	9764
protests	1304036484920606720	203.41666666666667592619	.04166666666666666666	.00020483408439164276	1	24	2	9764
ukraine	1304036484920606720	.81107123870281765018	.20833333333333333333	.25686194182712003277	5	24	2508	9764
studentstrike	1304036484920606720	101.70833333333333548039	.04166666666666666666	.00040966816878328553	1	24	4	9764
bstrong	1305220768746283008	1084.88888888888893843576	.11111111111111111111	.00010241704219582138	1	9	1	9764
cobbcounty	1305220768746283008	45.20370370370370374521	.11111111111111111111	.00245800901269971323	1	9	24	9764
mariettaga	1305220768746283008	45.20370370370370374521	.11111111111111111111	.00245800901269971323	1	9	24	9764
urgent	1305220768746283008	54.24444444444444453839	.11111111111111111111	.00204834084391642769	1	9	20	9764
sanbernardino	1305220768746283008	542.44444444444446921788	.11111111111111111111	.00020483408439164276	1	9	2	9764
cats	1305220768746283008	30.99682539682539685746	.11111111111111111111	.00358459647685374846	1	9	35	9764
vegan	1305220768746283008	24.10864197530864197783	.11111111111111111111	.00460876689881196231	1	9	45	9764
wales	1305220768746283008	27.12222222222222226919	.11111111111111111111	.00409668168783285538	1	9	40	9764
bernsteinbolden	1305220768746283008	1084.88888888888893843576	.11111111111111111111	.00010241704219582138	1	9	1	9764
slovak	130557513	325.46666666666667094112	.10000000000000000000	.00030725112658746415	1	10	3	9764
covidisairborne	130557513	10.17083333333333334277	.10000000000000000000	.00983203605079885292	1	10	96	9764
drewcomments	130557513	488.20000000000002230097	.10000000000000000000	.00020483408439164276	1	10	2	9764
ukraine	130557513	1.16794258373205741628	.30000000000000000000	.25686194182712003277	3	10	2508	9764
russia	130557513	.94338164251207729470	.10000000000000000000	.10600163867267513314	1	10	1035	9764
ukraine	130557513	1.16794258373205741628	.30000000000000000000	.25686194182712003277	3	10	2508	9764
meteorologicalspring	130557513	976.40000000000004460195	.10000000000000000000	.00010241704219582138	1	10	1	9764
mindfulness	130557513	488.20000000000002230097	.10000000000000000000	.00020483408439164276	1	10	2	9764
ukrainewar	130557513	10.27789473684210526785	.10000000000000000000	.00972961900860303154	1	10	95	9764
riseup4era	130557513	976.40000000000004460195	.10000000000000000000	.00010241704219582138	1	10	1	9764
asia	1305795361336770560	1220.50000000000005575244	.12500000000000000000	.00010241704219582138	1	8	1	9764
breakingnews	1305795361336770560	48.82000000000000013271	.12500000000000000000	.00256042605489553461	1	8	25	9764
history	1305795361336770560	71.79411764705882392250	.12500000000000000000	.00174108971732896353	1	8	17	9764
deer	1305795361336770560	1220.50000000000005575244	.12500000000000000000	.00010241704219582138	1	8	1	9764
wildlife	1305795361336770560	305.12500000000000276595	.25000000000000000000	.00081933633756657107	2	8	8	9764
elgin	1305795361336770560	1220.50000000000005575244	.25000000000000000000	.00020483408439164276	2	8	2	9764
elginillinois	1305795361336770560	1220.50000000000005575244	.12500000000000000000	.00010241704219582138	1	8	1	9764
illinoiswildlife	1305795361336770560	1220.50000000000005575244	.12500000000000000000	.00010241704219582138	1	8	1	9764
anopenlettertorepublicans	1306152383601192961	813.66666666666670380241	.08333333333333333333	.00010241704219582138	1	12	1	9764
breaking	1306152383601192961	1.94192521877486077956	.08333333333333333333	.04291274068004916018	1	12	419	9764
earthquake	1306152383601192961	162.73333333333333440476	.08333333333333333333	.00051208521097910692	1	12	5	9764
ca	1306152383601192961	90.40740740740740761393	.25000000000000000000	.00276526013928717738	3	12	27	9764
socal	1306152383601192961	101.70833333333333425125	.08333333333333333333	.00081933633756657107	1	12	8	9764
adopt	1306152383601192961	38.74603174603174617875	.08333333333333333333	.00215075788611224907	1	12	21	9764
edinbergtx	1306152383601192961	813.66666666666670380241	.08333333333333333333	.00010241704219582138	1	12	1	9764
marinepollution	1306152383601192961	813.66666666666670380241	.08333333333333333333	.00010241704219582138	1	12	1	9764
newyork	1306152383601192961	42.82456140350877212375	.08333333333333333333	.00194592380172060630	1	12	19	9764
senior	1306152383601192961	16.27333333333333334514	.08333333333333333333	.00512085210979106923	1	12	50	9764
tabby	1306152383601192961	17.68840579710144929420	.08333333333333333333	.00471118394100778369	1	12	46	9764
strongmen	1306152383601192961	30.13580246913580253677	.08333333333333333333	.00276526013928717738	1	12	27	9764
brexit	1306676374128799744	28.80235988200589972628	.33333333333333333333	.01157312576812781646	1	3	113	9764
remainerswontwheesht	1306676374128799744	3254.66666666666681530729	.33333333333333333333	.00010241704219582138	1	3	1	9764
stvnews	1306676374128799744	3254.66666666666681530729	.33333333333333333333	.00010241704219582138	1	3	1	9764
teachers	130668639	1084.88888888888889136725	1.00000000000000000000	.00092175337976239246	1	1	9	9764
vegans	1307465293078253568	1627.33333333333335470564	.50000000000000000000	.00030725112658746415	1	2	3	9764
protein	1307465293078253568	2441.00000000000011150488	.50000000000000000000	.00020483408439164276	1	2	2	9764
hijab	1308267623327518725	4882.00000000000022300976	.50000000000000000000	.00010241704219582138	1	2	1	9764
dastaar	1308267623327518725	4882.00000000000022300976	.50000000000000000000	.00010241704219582138	1	2	1	9764
longcovid	1308494794713370624	27.50422535211267606453	.20000000000000000000	.00727160999590331831	1	5	71	9764
lemmmmmmrip	1308494794713370624	162.73333333333333414645	.20000000000000000000	.00122900450634985661	1	5	12	9764
hulyaipole	1308494794713370624	976.40000000000004460195	.20000000000000000000	.00020483408439164276	1	5	2	9764
zaporizhzhia	1308494794713370624	62.99354838709677429336	.20000000000000000000	.00317492830807046292	1	5	31	9764
ukrainian	1308494794713370624	8.99907834101382488690	.20000000000000000000	.02222449815649324047	1	5	217	9764
downeyca	1308697225497772033	9764.00000000000044601952	1.00000000000000000000	.00010241704219582138	1	1	1	9764
antifa	1308758393373458437	464.95238095238095847802	.14285714285714285714	.00030725112658746415	1	7	3	9764
covid19	1308758393373458437	1.36483086385239027116	.14285714285714285714	.10467021712412945514	1	7	1022	9764
icke	1308758393373458437	1394.85714285714292083203	.14285714285714285714	.00010241704219582138	1	7	1	9764
waitrose	1308758393373458437	1394.85714285714292083203	.14285714285714285714	.00010241704219582138	1	7	1	9764
nbaplayoffs	1308758393373458437	199.26530612244898035189	.14285714285714285714	.00071691929537074969	1	7	7	9764
pelicans	1308758393373458437	697.42857142857146041601	.14285714285714285714	.00020483408439164276	1	7	2	9764
rentincreases	1308758393373458437	1394.85714285714292083203	.14285714285714285714	.00010241704219582138	1	7	1	9764
mayaangelou	1308877368627519489	3254.66666666666681530729	.33333333333333333333	.00010241704219582138	1	3	1	9764
harriettubmans	1308877368627519489	3254.66666666666681530729	.33333333333333333333	.00010241704219582138	1	3	1	9764
covid19	1308877368627519489	3.18460534898891063275	.33333333333333333333	.10467021712412945514	1	3	1022	9764
pmqs	1309194594190532610	50.07179487179487180061	1.00000000000000000000	.01997132322818517001	1	1	195	9764
cdl2022	1309391725765459968	4882.00000000000022300976	.50000000000000000000	.00010241704219582138	1	2	1	9764
torycorruption	1309391725765459968	542.44444444444444568362	.50000000000000000000	.00092175337976239246	1	2	9	9764
auspol	1309417499398746112	3.50718390804597701229	.12500000000000000000	.03564113068414584186	1	8	348	9764
chairguy	1309417499398746112	1220.50000000000005575244	.12500000000000000000	.00010241704219582138	1	8	1	9764
fbi107	1309417499398746112	1220.50000000000005575244	.12500000000000000000	.00010241704219582138	1	8	1	9764
chernihiv	1309417499398746112	18.77692307692307693463	.12500000000000000000	.00665710774272839000	1	8	65	9764
ukraine	1309417499398746112	.97328548644338118023	.25000000000000000000	.25686194182712003277	2	8	2508	9764
ukrainerussiawar	1309417499398746112	10.70614035087719298551	.12500000000000000000	.01167554281032363785	1	8	114	9764
whiskytasting	1309417499398746112	1220.50000000000005575244	.12500000000000000000	.00010241704219582138	1	8	1	9764
space	1309417499398746112	110.95454545454545468949	.12500000000000000000	.00112658746415403523	1	8	11	9764
mecfs	1309762062	101.70833333333333342775	.25000000000000000000	.00245800901269971323	1	4	24	9764
similac	1309762062	2441.00000000000011150488	.25000000000000000000	.00010241704219582138	1	4	1	9764
bbcqt	1309762062	61.02500000000000010630	.25000000000000000000	.00409668168783285538	1	4	40	9764
channel4	1309762062	162.73333333333333335199	.25000000000000000000	.00153625563293732077	1	4	15	9764
ออกกองclosefriend2d3	130980745	464.95238095238095415906	.33333333333333333333	.00071691929537074969	1	3	7	9764
newsnight	130980745	147.93939393939393958451	.33333333333333333333	.00225317492830807046	1	3	22	9764
mariupol	130980745	11.58244365361803084397	.33333333333333333333	.02877918885702580909	1	3	281	9764
aldi	1310150012282830848	488.20000000000001038401	.20000000000000000000	.00040966816878328553	1	5	4	9764
johnsonout60	1310150012282830848	650.93333333333334188225	.20000000000000000000	.00030725112658746415	1	5	3	9764
kyiv	1310150012282830848	6.02716049382716049488	.20000000000000000000	.03318312167144612863	1	5	324	9764
yorkshire	1310150012282830848	195.28000000000000129353	.20000000000000000000	.00102417042195821384	1	5	10	9764
england	1310150012282830848	15.74838709677419354853	.20000000000000000000	.01269971323228185170	1	5	124	9764
godsowncountry	1310219550	4882.00000000000022300976	.50000000000000000000	.00010241704219582138	1	2	1	9764
yorkshiredales	1310219550	4882.00000000000022300976	.50000000000000000000	.00010241704219582138	1	2	1	9764
airandground	1310240355858681856	1220.50000000000005575244	.12500000000000000000	.00010241704219582138	1	8	1	9764
nflhonors	1310240355858681856	610.25000000000000801461	.37500000000000000000	.00061450225317492830	3	8	6	9764
amirlocke	1310240355858681856	76.28125000000000022598	.12500000000000000000	.00163867267513314215	1	8	16	9764
nflhonors	1310240355858681856	610.25000000000000801461	.37500000000000000000	.00061450225317492830	3	8	6	9764
oneofusallofus	1310240355858681856	18.21641791044776120319	.12500000000000000000	.00686194182712003277	1	8	67	9764
ucustrike	1310240355858681856	18.49242424242424244824	.12500000000000000000	.00675952478492421138	1	8	66	9764
uss	1310240355858681856	24.41000000000000001868	.12500000000000000000	.00512085210979106923	1	8	50	9764
covidisairborne	1310293913211744258	16.95138888888888890394	.16666666666666666666	.00983203605079885292	1	6	96	9764
skpoli	1310293913211744258	542.44444444444445154685	.16666666666666666666	.00030725112658746415	1	6	3	9764
a5473817	1310293913211744258	1627.33333333333340760482	.16666666666666666666	.00010241704219582138	1	6	1	9764
a5473816	1310293913211744258	1627.33333333333340760482	.16666666666666666666	.00010241704219582138	1	6	1	9764
ukraine	1310293913211744258	.64885699096225412013	.16666666666666666666	.25686194182712003277	1	6	2508	9764
shabbatshalom	1310293913211744258	813.66666666666670380241	.16666666666666666666	.00020483408439164276	1	6	2	9764
cityonfire	1311333942381875200	976.40000000000000646767	.50000000000000000000	.00051208521097910692	1	2	5	9764
ukraine	1311333942381875200	1.94657097288676236047	.50000000000000000000	.25686194182712003277	1	2	2508	9764
auspol	1312028370088144896	7.01436781609195402458	.25000000000000000000	.03564113068414584186	1	4	348	9764
scottyfromphotoops	1312028370088144896	271.22222222222222284181	.25000000000000000000	.00092175337976239246	1	4	9	9764
scottydoesnothing	1312028370088144896	488.20000000000000323383	.25000000000000000000	.00051208521097910692	1	4	5	9764
scottythepathologicalliar	1312028370088144896	305.12500000000000276595	.25000000000000000000	.00081933633756657107	1	4	8	9764
auspol	1312166469891813376	1.87049808429118773970	.06666666666666666666	.03564113068414584186	1	15	348	9764
ausvotes	1312166469891813376	20.34166666666666672489	.06666666666666666666	.00327734535026628430	1	15	32	9764
scottythefukwit	1312166469891813376	325.46666666666668150143	.06666666666666666666	.00020483408439164276	1	15	2	9764
elections2022	1312166469891813376	325.46666666666668150143	.06666666666666666666	.00020483408439164276	1	15	2	9764
albo	1312166469891813376	108.48888888888889030286	.06666666666666666666	.00061450225317492830	1	15	6	9764
governormeemaw	1312166469891813376	325.46666666666668150143	.06666666666666666666	.00020483408439164276	1	15	2	9764
nyc	1312166469891813376	18.08148148148148152097	.06666666666666666666	.00368701351904956984	1	15	36	9764
patking	1312166469891813376	108.48888888888889030286	.06666666666666666666	.00061450225317492830	1	15	6	9764
freedumbconvoy2022	1312166469891813376	162.73333333333333677839	.06666666666666666666	.00040966816878328553	1	15	4	9764
energy	1312166469891813376	46.49523809523809541172	.06666666666666666666	.00143383859074149938	1	15	14	9764
ukrainewar	1312166469891813376	6.85192982456140351121	.06666666666666666666	.00972961900860303154	1	15	95	9764
inflation	1312166469891813376	54.24444444444444471006	.06666666666666666666	.00122900450634985661	1	15	12	9764
germany	1312166469891813376	14.15072463768115943451	.06666666666666666666	.00471118394100778369	1	15	46	9764
eugenekibets	1312166469891813376	650.93333333333336300287	.06666666666666666666	.00010241704219582138	1	15	1	9764
jameswoods	1312166469891813376	650.93333333333336300287	.06666666666666666666	.00010241704219582138	1	15	1	9764
calvinandhobbes	1313081803133997056	3254.66666666666681530729	.33333333333333333333	.00010241704219582138	1	3	1	9764
map	1313081803133997056	464.95238095238095415906	.33333333333333333333	.00071691929537074969	1	3	7	9764
italy	1313081803133997056	271.22222222222222357471	.33333333333333333333	.00122900450634985661	1	3	12	9764
alboforpm	1313568309506453506	137.52112676056338032267	1.00000000000000000000	.00727160999590331831	1	1	71	9764
afghanistan	1313944235452891144	130.18666666666666701926	.33333333333333333333	.00256042605489553461	1	3	25	9764
florona	1313944235452891144	1084.88888888888890312624	.33333333333333333333	.00030725112658746415	1	3	3	9764
omicron	1313944235452891144	10.13914849428868120501	.33333333333333333333	.03287587054485866448	1	3	321	9764
sarscov2	1314241954058833926	1.96854838709677419356	.01250000000000000000	.00634985661614092585	1	80	62	9764
covid19	1314241954058833926	.35826810176125244618	.03750000000000000000	.10467021712412945514	3	80	1022	9764
abolishcolumbusday	1314241954058833926	122.05000000000000557524	.01250000000000000000	.00010241704219582138	1	80	1	9764
breaking	1314241954058833926	1.16515513126491646778	.05000000000000000000	.04291274068004916018	4	80	419	9764
ca22	1314241954058833926	40.68333333333333386764	.01250000000000000000	.00030725112658746415	1	80	3	9764
covid19	1314241954058833926	.35826810176125244618	.03750000000000000000	.10467021712412945514	3	80	1022	9764
globalhealth	1314241954058833926	122.05000000000000557524	.01250000000000000000	.00010241704219582138	1	80	1	9764
hiv	1314241954058833926	20.34166666666666693382	.01250000000000000000	.00061450225317492830	1	80	6	9764
tb	1314241954058833926	40.68333333333333386764	.01250000000000000000	.00030725112658746415	1	80	3	9764
malaria	1314241954058833926	61.02500000000000278762	.01250000000000000000	.00020483408439164276	1	80	2	9764
ntds	1314241954058833926	122.05000000000000557524	.01250000000000000000	.00010241704219582138	1	80	1	9764
polio	1314241954058833926	40.68333333333333386764	.01250000000000000000	.00030725112658746415	1	80	3	9764
txbioghs2022	1314241954058833926	122.05000000000000557524	.01250000000000000000	.00010241704219582138	1	80	1	9764
january6thinsurrection	1314241954058833926	40.68333333333333386764	.01250000000000000000	.00030725112658746415	1	80	3	9764
joemanchinsenatorforsale	1314241954058833926	61.02500000000000278762	.01250000000000000000	.00020483408439164276	1	80	2	9764
magats	1314241954058833926	122.05000000000000557524	.01250000000000000000	.00010241704219582138	1	80	1	9764
mariupol	1314241954058833926	.43434163701067615665	.01250000000000000000	.02877918885702580909	1	80	281	9764
oscars	1314241954058833926	1.52562500000000000079	.01250000000000000000	.00819336337566571077	1	80	80	9764
postcardstovoters	1314241954058833926	24.41000000000000016169	.01250000000000000000	.00051208521097910692	1	80	5	9764
russian	1314241954058833926	.59828431372549019620	.02500000000000000000	.04178615321589512494	2	80	408	9764
standwithukraine	1314241954058833926	1.53844537815126050442	.03750000000000000000	.02437525604260548955	3	80	238	9764
thecircus	1314241954058833926	122.05000000000000557524	.01250000000000000000	.00010241704219582138	1	80	1	9764
shocircus	1314241954058833926	122.05000000000000557524	.01250000000000000000	.00010241704219582138	1	80	1	9764
tps	1314241954058833926	122.05000000000000557524	.01250000000000000000	.00010241704219582138	1	80	1	9764
ukraine	1314241954058833926	.43797846889952153110	.11250000000000000000	.25686194182712003277	9	80	2508	9764
kyiv	1314241954058833926	.37669753086419753093	.01250000000000000000	.03318312167144612863	1	80	324	9764
vote	1314241954058833926	22.88437500000000006779	.03750000000000000000	.00163867267513314215	3	80	16	9764
westandwithukraine	1314241954058833926	10.17083333333333338415	.01250000000000000000	.00122900450634985661	1	80	12	9764
yachtwatch	1314241954058833926	15.25625000000000013829	.01250000000000000000	.00081933633756657107	1	80	8	9764
